Human_ID	Mouse_ID	Mouse_name	Human_name
ENSG00000279169	ENSMUSG00000094195	Gm6509	PRAMEF13
ENSG00000279169	ENSMUSG00000066027	Gm10436	PRAMEF13
ENSG00000279169	ENSMUSG00000074720	AC140325.1	PRAMEF13
ENSG00000279169	ENSMUSG00000096044	Gm16427	PRAMEF13
ENSG00000279169	ENSMUSG00000096236	AC165294.2	PRAMEF13
ENSG00000279169	ENSMUSG00000046435	Gm13078	PRAMEF13
ENSG00000279169	ENSMUSG00000078513	Gm13088	PRAMEF13
ENSG00000279169	ENSMUSG00000035201	B020004J07Rik	PRAMEF13
ENSG00000279169	ENSMUSG00000095076	AC125178.2	PRAMEF13
ENSG00000279169	ENSMUSG00000095074	Gm3139	PRAMEF13
ENSG00000279169	ENSMUSG00000038330	C87499	PRAMEF13
ENSG00000279169	ENSMUSG00000036749	Pramel5	PRAMEF13
ENSG00000279169	ENSMUSG00000070677	D5Ertd577e	PRAMEF13
ENSG00000279169	ENSMUSG00000037028	Gm12800	PRAMEF13
ENSG00000279169	ENSMUSG00000094560	A430089I19Rik	PRAMEF13
ENSG00000279169	ENSMUSG00000025838	Pramel6	PRAMEF13
ENSG00000279169	ENSMUSG00000072814	Gm7982	PRAMEF13
ENSG00000279169	ENSMUSG00000070890	Gm12794	PRAMEF13
ENSG00000279169	ENSMUSG00000092073	Gm6205	PRAMEF13
ENSG00000279169	ENSMUSG00000066688	Gm13083	PRAMEF13
ENSG00000279169	ENSMUSG00000095954	Gm3183	PRAMEF13
ENSG00000279169	ENSMUSG00000094722	AC125178.1	PRAMEF13
ENSG00000279169	ENSMUSG00000094043	Gm7971	PRAMEF13
ENSG00000279169	ENSMUSG00000094855	AC133095.1	PRAMEF13
ENSG00000279169	ENSMUSG00000095718	Gm6502	PRAMEF13
ENSG00000279169	ENSMUSG00000095666	AC164084.2	PRAMEF13
ENSG00000279169	ENSMUSG00000095503	Gm3147	PRAMEF13
ENSG00000279169	ENSMUSG00000094887	AC163611.2	PRAMEF13
ENSG00000279169	ENSMUSG00000096550	Gm16367	PRAMEF13
ENSG00000279169	ENSMUSG00000095523	AC124606.1	PRAMEF13
ENSG00000279169	ENSMUSG00000095728	AC125178.3	PRAMEF13
ENSG00000279169	ENSMUSG00000094303	AC165294.1	PRAMEF13
ENSG00000279169	ENSMUSG00000059218	Gm13084	PRAMEF13
ENSG00000279804	ENSMUSG00000066031	Gm13023	PRAMEF18
ENSG00000279804	ENSMUSG00000041805	Pramel1	PRAMEF18
ENSG00000279804	ENSMUSG00000079423	Gm3286	PRAMEF18
ENSG00000279804	ENSMUSG00000096066	Gm10424	PRAMEF18
ENSG00000279804	ENSMUSG00000096728	AC140325.4	PRAMEF18
ENSG00000279804	ENSMUSG00000072821	Gm6351	PRAMEF18
ENSG00000279804	ENSMUSG00000096154	Gm13057	PRAMEF18
ENSG00000279804	ENSMUSG00000070616	Gm13040	PRAMEF18
ENSG00000279804	ENSMUSG00000095505	AC164084.1	PRAMEF18
ENSG00000279804	ENSMUSG00000091585	AC140365.1	PRAMEF18
ENSG00000279804	ENSMUSG00000092166	Gm7942	PRAMEF18
ENSG00000279804	ENSMUSG00000072813	E330014E10Rik	PRAMEF18
ENSG00000279804	ENSMUSG00000078625	Gm12789	PRAMEF18
ENSG00000279804	ENSMUSG00000094337	Gm3286	PRAMEF18
ENSG00000279804	ENSMUSG00000107392	Gm7792	PRAMEF18
ENSG00000279804	ENSMUSG00000096742	Gm6367	PRAMEF18
ENSG00000279804	ENSMUSG00000096139	Gm7978	PRAMEF18
ENSG00000279804	ENSMUSG00000079424	Gm3259	PRAMEF18
ENSG00000279804	ENSMUSG00000096276	Gm2042	PRAMEF18
ENSG00000279804	ENSMUSG00000029451	Gm13103	PRAMEF18
ENSG00000279804	ENSMUSG00000073497	AA792892	PRAMEF18
ENSG00000279804	ENSMUSG00000078512	Pramef6	PRAMEF18
ENSG00000279804	ENSMUSG00000095996	Gm16513	PRAMEF18
ENSG00000279804	ENSMUSG00000078509	Pramef17	PRAMEF18
ENSG00000279804	ENSMUSG00000070619	Gm13119	PRAMEF18
ENSG00000279804	ENSMUSG00000066030	Oog2	PRAMEF18
ENSG00000279804	ENSMUSG00000050810	Oog3	PRAMEF18
ENSG00000279804	ENSMUSG00000070617	Gm13089	PRAMEF18
ENSG00000279804	ENSMUSG00000073721	Pramef20	PRAMEF18
ENSG00000279804	ENSMUSG00000096576	Oog1	PRAMEF18
ENSG00000279804	ENSMUSG00000078510	Gm13101	PRAMEF18
ENSG00000279804	ENSMUSG00000096259	Gm3106	PRAMEF18
ENSG00000279804	ENSMUSG00000028591	Pramef12	PRAMEF18
ENSG00000279804	ENSMUSG00000096230	Gm16429	PRAMEF18
ENSG00000279804	ENSMUSG00000095409	Gm13043	PRAMEF18
ENSG00000279804	ENSMUSG00000094474	AC123873.2	PRAMEF18
ENSG00000279804	ENSMUSG00000073724	Pramel4	PRAMEF18
ENSG00000279804	ENSMUSG00000095763	AC124606.2	PRAMEF18
ENSG00000279804	ENSMUSG00000046262	C87977	PRAMEF18
ENSG00000279804	ENSMUSG00000074011	Gm7682	PRAMEF18
ENSG00000279804	ENSMUSG00000096756	AC165294.3	PRAMEF18
ENSG00000279804	ENSMUSG00000072822	BC061212	PRAMEF18
ENSG00000279804	ENSMUSG00000046133	C130073F10Rik	PRAMEF18
ENSG00000279804	ENSMUSG00000094383	AC123873.1	PRAMEF18
ENSG00000279804	ENSMUSG00000094791	AC126035.1	PRAMEF18
ENSG00000279804	ENSMUSG00000070618	BC080695	PRAMEF18
ENSG00000279804	ENSMUSG00000078508	Gm13128	PRAMEF18
ENSG00000279804	ENSMUSG00000047799	Oog4	PRAMEF18
ENSG00000279804	ENSMUSG00000025839	Pramel7	PRAMEF18
ENSG00000279804	ENSMUSG00000046862	Pramef8	PRAMEF18
ENSG00000279804	ENSMUSG00000078511	Pramef25	PRAMEF18
ENSG00000279804	ENSMUSG00000070686	C87414	PRAMEF18
ENSG00000279804	ENSMUSG00000094741	AC140325.2	PRAMEF18
ENSG00000279804	ENSMUSG00000095570	AC140325.3	PRAMEF18
ENSG00000279804	ENSMUSG00000078626	Gm12790	PRAMEF18
ENSG00000279804	ENSMUSG00000094172	AC163611.1	PRAMEF18
ENSG00000279804	ENSMUSG00000094836	AC123873.3	PRAMEF18
ENSG00000279804	ENSMUSG00000073723	Gm13102	PRAMEF18
ENSG00000279804	ENSMUSG00000096680	AC164084.3	PRAMEF18
ENSG00000279804	ENSMUSG00000095475	AC133095.2	PRAMEF18
ENSG00000279804	ENSMUSG00000094195	Gm6509	PRAMEF18
ENSG00000279804	ENSMUSG00000066027	Gm10436	PRAMEF18
ENSG00000279804	ENSMUSG00000074720	AC140325.1	PRAMEF18
ENSG00000279804	ENSMUSG00000096044	Gm16427	PRAMEF18
ENSG00000279804	ENSMUSG00000096236	AC165294.2	PRAMEF18
ENSG00000279804	ENSMUSG00000046435	Gm13078	PRAMEF18
ENSG00000279804	ENSMUSG00000078513	Gm13088	PRAMEF18
ENSG00000279804	ENSMUSG00000035201	B020004J07Rik	PRAMEF18
ENSG00000279804	ENSMUSG00000095076	AC125178.2	PRAMEF18
ENSG00000279804	ENSMUSG00000095074	Gm3139	PRAMEF18
ENSG00000279804	ENSMUSG00000038330	C87499	PRAMEF18
ENSG00000279804	ENSMUSG00000036749	Pramel5	PRAMEF18
ENSG00000279804	ENSMUSG00000070677	D5Ertd577e	PRAMEF18
ENSG00000279804	ENSMUSG00000037028	Gm12800	PRAMEF18
ENSG00000279804	ENSMUSG00000094560	A430089I19Rik	PRAMEF18
ENSG00000279804	ENSMUSG00000025838	Pramel6	PRAMEF18
ENSG00000279804	ENSMUSG00000072814	Gm7982	PRAMEF18
ENSG00000279804	ENSMUSG00000070890	Gm12794	PRAMEF18
ENSG00000279804	ENSMUSG00000092073	Gm6205	PRAMEF18
ENSG00000279804	ENSMUSG00000066688	Gm13083	PRAMEF18
ENSG00000279804	ENSMUSG00000095954	Gm3183	PRAMEF18
ENSG00000279804	ENSMUSG00000094722	AC125178.1	PRAMEF18
ENSG00000279804	ENSMUSG00000094043	Gm7971	PRAMEF18
ENSG00000279804	ENSMUSG00000094855	AC133095.1	PRAMEF18
ENSG00000279804	ENSMUSG00000095718	Gm6502	PRAMEF18
ENSG00000279804	ENSMUSG00000095666	AC164084.2	PRAMEF18
ENSG00000279804	ENSMUSG00000095503	Gm3147	PRAMEF18
ENSG00000279804	ENSMUSG00000094887	AC163611.2	PRAMEF18
ENSG00000279804	ENSMUSG00000096550	Gm16367	PRAMEF18
ENSG00000279804	ENSMUSG00000095523	AC124606.1	PRAMEF18
ENSG00000279804	ENSMUSG00000095728	AC125178.3	PRAMEF18
ENSG00000279804	ENSMUSG00000094303	AC165294.1	PRAMEF18
ENSG00000279804	ENSMUSG00000059218	Gm13084	PRAMEF18
ENSG00000270601	ENSMUSG00000066031	Gm13023	PRAMEF5
ENSG00000270601	ENSMUSG00000041805	Pramel1	PRAMEF5
ENSG00000270601	ENSMUSG00000079423	Gm3286	PRAMEF5
ENSG00000270601	ENSMUSG00000096066	Gm10424	PRAMEF5
ENSG00000270601	ENSMUSG00000096728	AC140325.4	PRAMEF5
ENSG00000270601	ENSMUSG00000072821	Gm6351	PRAMEF5
ENSG00000270601	ENSMUSG00000096154	Gm13057	PRAMEF5
ENSG00000270601	ENSMUSG00000070616	Gm13040	PRAMEF5
ENSG00000270601	ENSMUSG00000095505	AC164084.1	PRAMEF5
ENSG00000270601	ENSMUSG00000091585	AC140365.1	PRAMEF5
ENSG00000270601	ENSMUSG00000092166	Gm7942	PRAMEF5
ENSG00000270601	ENSMUSG00000072813	E330014E10Rik	PRAMEF5
ENSG00000270601	ENSMUSG00000078625	Gm12789	PRAMEF5
ENSG00000270601	ENSMUSG00000094337	Gm3286	PRAMEF5
ENSG00000270601	ENSMUSG00000107392	Gm7792	PRAMEF5
ENSG00000270601	ENSMUSG00000096742	Gm6367	PRAMEF5
ENSG00000270601	ENSMUSG00000096139	Gm7978	PRAMEF5
ENSG00000270601	ENSMUSG00000079424	Gm3259	PRAMEF5
ENSG00000270601	ENSMUSG00000096276	Gm2042	PRAMEF5
ENSG00000270601	ENSMUSG00000029451	Gm13103	PRAMEF5
ENSG00000270601	ENSMUSG00000073497	AA792892	PRAMEF5
ENSG00000270601	ENSMUSG00000078512	Pramef6	PRAMEF5
ENSG00000270601	ENSMUSG00000095996	Gm16513	PRAMEF5
ENSG00000270601	ENSMUSG00000078509	Pramef17	PRAMEF5
ENSG00000270601	ENSMUSG00000070619	Gm13119	PRAMEF5
ENSG00000270601	ENSMUSG00000066030	Oog2	PRAMEF5
ENSG00000270601	ENSMUSG00000050810	Oog3	PRAMEF5
ENSG00000270601	ENSMUSG00000070617	Gm13089	PRAMEF5
ENSG00000270601	ENSMUSG00000073721	Pramef20	PRAMEF5
ENSG00000270601	ENSMUSG00000096576	Oog1	PRAMEF5
ENSG00000270601	ENSMUSG00000078510	Gm13101	PRAMEF5
ENSG00000270601	ENSMUSG00000096259	Gm3106	PRAMEF5
ENSG00000270601	ENSMUSG00000028591	Pramef12	PRAMEF5
ENSG00000270601	ENSMUSG00000096230	Gm16429	PRAMEF5
ENSG00000270601	ENSMUSG00000095409	Gm13043	PRAMEF5
ENSG00000270601	ENSMUSG00000094474	AC123873.2	PRAMEF5
ENSG00000270601	ENSMUSG00000073724	Pramel4	PRAMEF5
ENSG00000270601	ENSMUSG00000095763	AC124606.2	PRAMEF5
ENSG00000270601	ENSMUSG00000046262	C87977	PRAMEF5
ENSG00000270601	ENSMUSG00000074011	Gm7682	PRAMEF5
ENSG00000270601	ENSMUSG00000096756	AC165294.3	PRAMEF5
ENSG00000270601	ENSMUSG00000072822	BC061212	PRAMEF5
ENSG00000270601	ENSMUSG00000046133	C130073F10Rik	PRAMEF5
ENSG00000270601	ENSMUSG00000094383	AC123873.1	PRAMEF5
ENSG00000270601	ENSMUSG00000094791	AC126035.1	PRAMEF5
ENSG00000270601	ENSMUSG00000070618	BC080695	PRAMEF5
ENSG00000270601	ENSMUSG00000078508	Gm13128	PRAMEF5
ENSG00000270601	ENSMUSG00000047799	Oog4	PRAMEF5
ENSG00000270601	ENSMUSG00000025839	Pramel7	PRAMEF5
ENSG00000270601	ENSMUSG00000046862	Pramef8	PRAMEF5
ENSG00000270601	ENSMUSG00000078511	Pramef25	PRAMEF5
ENSG00000270601	ENSMUSG00000070686	C87414	PRAMEF5
ENSG00000270601	ENSMUSG00000094741	AC140325.2	PRAMEF5
ENSG00000270601	ENSMUSG00000095570	AC140325.3	PRAMEF5
ENSG00000270601	ENSMUSG00000078626	Gm12790	PRAMEF5
ENSG00000270601	ENSMUSG00000094172	AC163611.1	PRAMEF5
ENSG00000270601	ENSMUSG00000094836	AC123873.3	PRAMEF5
ENSG00000270601	ENSMUSG00000073723	Gm13102	PRAMEF5
ENSG00000270601	ENSMUSG00000096680	AC164084.3	PRAMEF5
ENSG00000270601	ENSMUSG00000095475	AC133095.2	PRAMEF5
ENSG00000270601	ENSMUSG00000094195	Gm6509	PRAMEF5
ENSG00000270601	ENSMUSG00000066027	Gm10436	PRAMEF5
ENSG00000270601	ENSMUSG00000074720	AC140325.1	PRAMEF5
ENSG00000270601	ENSMUSG00000096044	Gm16427	PRAMEF5
ENSG00000270601	ENSMUSG00000096236	AC165294.2	PRAMEF5
ENSG00000270601	ENSMUSG00000046435	Gm13078	PRAMEF5
ENSG00000270601	ENSMUSG00000078513	Gm13088	PRAMEF5
ENSG00000270601	ENSMUSG00000035201	B020004J07Rik	PRAMEF5
ENSG00000270601	ENSMUSG00000095076	AC125178.2	PRAMEF5
ENSG00000270601	ENSMUSG00000095074	Gm3139	PRAMEF5
ENSG00000270601	ENSMUSG00000038330	C87499	PRAMEF5
ENSG00000270601	ENSMUSG00000036749	Pramel5	PRAMEF5
ENSG00000270601	ENSMUSG00000070677	D5Ertd577e	PRAMEF5
ENSG00000270601	ENSMUSG00000037028	Gm12800	PRAMEF5
ENSG00000270601	ENSMUSG00000094560	A430089I19Rik	PRAMEF5
ENSG00000270601	ENSMUSG00000025838	Pramel6	PRAMEF5
ENSG00000270601	ENSMUSG00000072814	Gm7982	PRAMEF5
ENSG00000270601	ENSMUSG00000070890	Gm12794	PRAMEF5
ENSG00000270601	ENSMUSG00000092073	Gm6205	PRAMEF5
ENSG00000270601	ENSMUSG00000066688	Gm13083	PRAMEF5
ENSG00000270601	ENSMUSG00000095954	Gm3183	PRAMEF5
ENSG00000270601	ENSMUSG00000094722	AC125178.1	PRAMEF5
ENSG00000270601	ENSMUSG00000094043	Gm7971	PRAMEF5
ENSG00000270601	ENSMUSG00000094855	AC133095.1	PRAMEF5
ENSG00000270601	ENSMUSG00000095718	Gm6502	PRAMEF5
ENSG00000270601	ENSMUSG00000095666	AC164084.2	PRAMEF5
ENSG00000270601	ENSMUSG00000095503	Gm3147	PRAMEF5
ENSG00000270601	ENSMUSG00000094887	AC163611.2	PRAMEF5
ENSG00000270601	ENSMUSG00000096550	Gm16367	PRAMEF5
ENSG00000270601	ENSMUSG00000095523	AC124606.1	PRAMEF5
ENSG00000270601	ENSMUSG00000095728	AC125178.3	PRAMEF5
ENSG00000270601	ENSMUSG00000094303	AC165294.1	PRAMEF5
ENSG00000270601	ENSMUSG00000059218	Gm13084	PRAMEF5
ENSG00000207511	ENSMUSG00000065714	Gm25652	RNU6-771P
ENSG00000207511	ENSMUSG00000094275	Gm22290	RNU6-771P
ENSG00000182330	ENSMUSG00000066031	Gm13023	PRAMEF8
ENSG00000182330	ENSMUSG00000041805	Pramel1	PRAMEF8
ENSG00000182330	ENSMUSG00000079423	Gm3286	PRAMEF8
ENSG00000182330	ENSMUSG00000096066	Gm10424	PRAMEF8
ENSG00000182330	ENSMUSG00000096728	AC140325.4	PRAMEF8
ENSG00000182330	ENSMUSG00000072821	Gm6351	PRAMEF8
ENSG00000182330	ENSMUSG00000096154	Gm13057	PRAMEF8
ENSG00000182330	ENSMUSG00000070616	Gm13040	PRAMEF8
ENSG00000182330	ENSMUSG00000095505	AC164084.1	PRAMEF8
ENSG00000182330	ENSMUSG00000091585	AC140365.1	PRAMEF8
ENSG00000182330	ENSMUSG00000092166	Gm7942	PRAMEF8
ENSG00000182330	ENSMUSG00000072813	E330014E10Rik	PRAMEF8
ENSG00000182330	ENSMUSG00000078625	Gm12789	PRAMEF8
ENSG00000182330	ENSMUSG00000094337	Gm3286	PRAMEF8
ENSG00000182330	ENSMUSG00000107392	Gm7792	PRAMEF8
ENSG00000182330	ENSMUSG00000096742	Gm6367	PRAMEF8
ENSG00000182330	ENSMUSG00000096139	Gm7978	PRAMEF8
ENSG00000182330	ENSMUSG00000079424	Gm3259	PRAMEF8
ENSG00000182330	ENSMUSG00000096276	Gm2042	PRAMEF8
ENSG00000182330	ENSMUSG00000029451	Gm13103	PRAMEF8
ENSG00000182330	ENSMUSG00000073497	AA792892	PRAMEF8
ENSG00000182330	ENSMUSG00000078512	Pramef6	PRAMEF8
ENSG00000182330	ENSMUSG00000095996	Gm16513	PRAMEF8
ENSG00000182330	ENSMUSG00000078509	Pramef17	PRAMEF8
ENSG00000182330	ENSMUSG00000070619	Gm13119	PRAMEF8
ENSG00000182330	ENSMUSG00000066030	Oog2	PRAMEF8
ENSG00000182330	ENSMUSG00000050810	Oog3	PRAMEF8
ENSG00000182330	ENSMUSG00000070617	Gm13089	PRAMEF8
ENSG00000182330	ENSMUSG00000073721	Pramef20	PRAMEF8
ENSG00000182330	ENSMUSG00000096576	Oog1	PRAMEF8
ENSG00000182330	ENSMUSG00000078510	Gm13101	PRAMEF8
ENSG00000182330	ENSMUSG00000096259	Gm3106	PRAMEF8
ENSG00000182330	ENSMUSG00000028591	Pramef12	PRAMEF8
ENSG00000182330	ENSMUSG00000096230	Gm16429	PRAMEF8
ENSG00000182330	ENSMUSG00000095409	Gm13043	PRAMEF8
ENSG00000182330	ENSMUSG00000094474	AC123873.2	PRAMEF8
ENSG00000182330	ENSMUSG00000073724	Pramel4	PRAMEF8
ENSG00000182330	ENSMUSG00000095763	AC124606.2	PRAMEF8
ENSG00000182330	ENSMUSG00000046262	C87977	PRAMEF8
ENSG00000182330	ENSMUSG00000074011	Gm7682	PRAMEF8
ENSG00000182330	ENSMUSG00000096756	AC165294.3	PRAMEF8
ENSG00000182330	ENSMUSG00000072822	BC061212	PRAMEF8
ENSG00000182330	ENSMUSG00000046133	C130073F10Rik	PRAMEF8
ENSG00000182330	ENSMUSG00000094383	AC123873.1	PRAMEF8
ENSG00000182330	ENSMUSG00000094791	AC126035.1	PRAMEF8
ENSG00000182330	ENSMUSG00000070618	BC080695	PRAMEF8
ENSG00000182330	ENSMUSG00000078508	Gm13128	PRAMEF8
ENSG00000182330	ENSMUSG00000047799	Oog4	PRAMEF8
ENSG00000182330	ENSMUSG00000025839	Pramel7	PRAMEF8
ENSG00000182330	ENSMUSG00000046862	Pramef8	PRAMEF8
ENSG00000182330	ENSMUSG00000078511	Pramef25	PRAMEF8
ENSG00000182330	ENSMUSG00000070686	C87414	PRAMEF8
ENSG00000182330	ENSMUSG00000094741	AC140325.2	PRAMEF8
ENSG00000182330	ENSMUSG00000095570	AC140325.3	PRAMEF8
ENSG00000182330	ENSMUSG00000078626	Gm12790	PRAMEF8
ENSG00000182330	ENSMUSG00000094172	AC163611.1	PRAMEF8
ENSG00000182330	ENSMUSG00000094836	AC123873.3	PRAMEF8
ENSG00000182330	ENSMUSG00000073723	Gm13102	PRAMEF8
ENSG00000182330	ENSMUSG00000096680	AC164084.3	PRAMEF8
ENSG00000182330	ENSMUSG00000095475	AC133095.2	PRAMEF8
ENSG00000182330	ENSMUSG00000094195	Gm6509	PRAMEF8
ENSG00000182330	ENSMUSG00000066027	Gm10436	PRAMEF8
ENSG00000182330	ENSMUSG00000074720	AC140325.1	PRAMEF8
ENSG00000182330	ENSMUSG00000096044	Gm16427	PRAMEF8
ENSG00000182330	ENSMUSG00000096236	AC165294.2	PRAMEF8
ENSG00000182330	ENSMUSG00000046435	Gm13078	PRAMEF8
ENSG00000182330	ENSMUSG00000078513	Gm13088	PRAMEF8
ENSG00000182330	ENSMUSG00000035201	B020004J07Rik	PRAMEF8
ENSG00000182330	ENSMUSG00000095076	AC125178.2	PRAMEF8
ENSG00000182330	ENSMUSG00000095074	Gm3139	PRAMEF8
ENSG00000182330	ENSMUSG00000038330	C87499	PRAMEF8
ENSG00000182330	ENSMUSG00000036749	Pramel5	PRAMEF8
ENSG00000182330	ENSMUSG00000070677	D5Ertd577e	PRAMEF8
ENSG00000182330	ENSMUSG00000037028	Gm12800	PRAMEF8
ENSG00000182330	ENSMUSG00000094560	A430089I19Rik	PRAMEF8
ENSG00000182330	ENSMUSG00000025838	Pramel6	PRAMEF8
ENSG00000182330	ENSMUSG00000072814	Gm7982	PRAMEF8
ENSG00000182330	ENSMUSG00000070890	Gm12794	PRAMEF8
ENSG00000182330	ENSMUSG00000092073	Gm6205	PRAMEF8
ENSG00000182330	ENSMUSG00000066688	Gm13083	PRAMEF8
ENSG00000182330	ENSMUSG00000095954	Gm3183	PRAMEF8
ENSG00000182330	ENSMUSG00000094722	AC125178.1	PRAMEF8
ENSG00000182330	ENSMUSG00000094043	Gm7971	PRAMEF8
ENSG00000182330	ENSMUSG00000094855	AC133095.1	PRAMEF8
ENSG00000182330	ENSMUSG00000095718	Gm6502	PRAMEF8
ENSG00000182330	ENSMUSG00000095666	AC164084.2	PRAMEF8
ENSG00000182330	ENSMUSG00000095503	Gm3147	PRAMEF8
ENSG00000182330	ENSMUSG00000094887	AC163611.2	PRAMEF8
ENSG00000182330	ENSMUSG00000096550	Gm16367	PRAMEF8
ENSG00000182330	ENSMUSG00000095523	AC124606.1	PRAMEF8
ENSG00000182330	ENSMUSG00000095728	AC125178.3	PRAMEF8
ENSG00000182330	ENSMUSG00000094303	AC165294.1	PRAMEF8
ENSG00000182330	ENSMUSG00000059218	Gm13084	PRAMEF8
ENSG00000237700	ENSMUSG00000066031	Gm13023	PRAMEF33
ENSG00000237700	ENSMUSG00000041805	Pramel1	PRAMEF33
ENSG00000237700	ENSMUSG00000079423	Gm3286	PRAMEF33
ENSG00000237700	ENSMUSG00000096066	Gm10424	PRAMEF33
ENSG00000237700	ENSMUSG00000096728	AC140325.4	PRAMEF33
ENSG00000237700	ENSMUSG00000072821	Gm6351	PRAMEF33
ENSG00000237700	ENSMUSG00000096154	Gm13057	PRAMEF33
ENSG00000237700	ENSMUSG00000070616	Gm13040	PRAMEF33
ENSG00000237700	ENSMUSG00000095505	AC164084.1	PRAMEF33
ENSG00000237700	ENSMUSG00000091585	AC140365.1	PRAMEF33
ENSG00000237700	ENSMUSG00000092166	Gm7942	PRAMEF33
ENSG00000237700	ENSMUSG00000072813	E330014E10Rik	PRAMEF33
ENSG00000237700	ENSMUSG00000078625	Gm12789	PRAMEF33
ENSG00000237700	ENSMUSG00000094337	Gm3286	PRAMEF33
ENSG00000237700	ENSMUSG00000107392	Gm7792	PRAMEF33
ENSG00000237700	ENSMUSG00000096742	Gm6367	PRAMEF33
ENSG00000237700	ENSMUSG00000096139	Gm7978	PRAMEF33
ENSG00000237700	ENSMUSG00000079424	Gm3259	PRAMEF33
ENSG00000237700	ENSMUSG00000096276	Gm2042	PRAMEF33
ENSG00000237700	ENSMUSG00000029451	Gm13103	PRAMEF33
ENSG00000237700	ENSMUSG00000073497	AA792892	PRAMEF33
ENSG00000237700	ENSMUSG00000078512	Pramef6	PRAMEF33
ENSG00000237700	ENSMUSG00000095996	Gm16513	PRAMEF33
ENSG00000237700	ENSMUSG00000078509	Pramef17	PRAMEF33
ENSG00000237700	ENSMUSG00000070619	Gm13119	PRAMEF33
ENSG00000237700	ENSMUSG00000066030	Oog2	PRAMEF33
ENSG00000237700	ENSMUSG00000050810	Oog3	PRAMEF33
ENSG00000237700	ENSMUSG00000070617	Gm13089	PRAMEF33
ENSG00000237700	ENSMUSG00000073721	Pramef20	PRAMEF33
ENSG00000237700	ENSMUSG00000096576	Oog1	PRAMEF33
ENSG00000237700	ENSMUSG00000078510	Gm13101	PRAMEF33
ENSG00000237700	ENSMUSG00000096259	Gm3106	PRAMEF33
ENSG00000237700	ENSMUSG00000028591	Pramef12	PRAMEF33
ENSG00000237700	ENSMUSG00000096230	Gm16429	PRAMEF33
ENSG00000237700	ENSMUSG00000095409	Gm13043	PRAMEF33
ENSG00000237700	ENSMUSG00000094474	AC123873.2	PRAMEF33
ENSG00000237700	ENSMUSG00000073724	Pramel4	PRAMEF33
ENSG00000237700	ENSMUSG00000095763	AC124606.2	PRAMEF33
ENSG00000237700	ENSMUSG00000046262	C87977	PRAMEF33
ENSG00000237700	ENSMUSG00000074011	Gm7682	PRAMEF33
ENSG00000237700	ENSMUSG00000096756	AC165294.3	PRAMEF33
ENSG00000237700	ENSMUSG00000072822	BC061212	PRAMEF33
ENSG00000237700	ENSMUSG00000046133	C130073F10Rik	PRAMEF33
ENSG00000237700	ENSMUSG00000094383	AC123873.1	PRAMEF33
ENSG00000237700	ENSMUSG00000094791	AC126035.1	PRAMEF33
ENSG00000237700	ENSMUSG00000070618	BC080695	PRAMEF33
ENSG00000237700	ENSMUSG00000078508	Gm13128	PRAMEF33
ENSG00000237700	ENSMUSG00000047799	Oog4	PRAMEF33
ENSG00000237700	ENSMUSG00000025839	Pramel7	PRAMEF33
ENSG00000237700	ENSMUSG00000046862	Pramef8	PRAMEF33
ENSG00000237700	ENSMUSG00000078511	Pramef25	PRAMEF33
ENSG00000237700	ENSMUSG00000070686	C87414	PRAMEF33
ENSG00000237700	ENSMUSG00000094741	AC140325.2	PRAMEF33
ENSG00000237700	ENSMUSG00000095570	AC140325.3	PRAMEF33
ENSG00000237700	ENSMUSG00000078626	Gm12790	PRAMEF33
ENSG00000237700	ENSMUSG00000094172	AC163611.1	PRAMEF33
ENSG00000237700	ENSMUSG00000094836	AC123873.3	PRAMEF33
ENSG00000237700	ENSMUSG00000073723	Gm13102	PRAMEF33
ENSG00000237700	ENSMUSG00000096680	AC164084.3	PRAMEF33
ENSG00000237700	ENSMUSG00000095475	AC133095.2	PRAMEF33
ENSG00000237700	ENSMUSG00000094195	Gm6509	PRAMEF33
ENSG00000237700	ENSMUSG00000066027	Gm10436	PRAMEF33
ENSG00000237700	ENSMUSG00000074720	AC140325.1	PRAMEF33
ENSG00000237700	ENSMUSG00000096044	Gm16427	PRAMEF33
ENSG00000237700	ENSMUSG00000096236	AC165294.2	PRAMEF33
ENSG00000237700	ENSMUSG00000046435	Gm13078	PRAMEF33
ENSG00000237700	ENSMUSG00000078513	Gm13088	PRAMEF33
ENSG00000237700	ENSMUSG00000035201	B020004J07Rik	PRAMEF33
ENSG00000237700	ENSMUSG00000095076	AC125178.2	PRAMEF33
ENSG00000237700	ENSMUSG00000095074	Gm3139	PRAMEF33
ENSG00000237700	ENSMUSG00000038330	C87499	PRAMEF33
ENSG00000237700	ENSMUSG00000036749	Pramel5	PRAMEF33
ENSG00000237700	ENSMUSG00000070677	D5Ertd577e	PRAMEF33
ENSG00000237700	ENSMUSG00000037028	Gm12800	PRAMEF33
ENSG00000237700	ENSMUSG00000094560	A430089I19Rik	PRAMEF33
ENSG00000237700	ENSMUSG00000025838	Pramel6	PRAMEF33
ENSG00000237700	ENSMUSG00000072814	Gm7982	PRAMEF33
ENSG00000237700	ENSMUSG00000070890	Gm12794	PRAMEF33
ENSG00000237700	ENSMUSG00000092073	Gm6205	PRAMEF33
ENSG00000237700	ENSMUSG00000066688	Gm13083	PRAMEF33
ENSG00000237700	ENSMUSG00000095954	Gm3183	PRAMEF33
